transaction_id,customer_id,order_date,category,product_name,unit_price,quantity,discount_pct,discount_amount,total_price,payment_method,city,rating,returned,year,month,month_name,day_of_week,quarter,revenue_band
TXN_032970,CUST_04081,2023-02-10,Beauty,Beauty_Product_185,851.84,2,20,340.74,1362.94,Wallet,Mumbai,4.2,No,2023,2,Feb,Friday,1,Medium (500-2K)
TXN_032971,CUST_01516,2022-12-26,Books,Books_Product_27,310.93,1,10,31.09,279.84,Wallet,Delhi,3.2,No,2022,12,Dec,Monday,4,Low (<500)
TXN_032972,CUST_00331,2023-01-20,Electronics,Electronics_Product_158,70691.8,1,0,0.0,70691.8,Net Banking,Hyderabad,1.5,Yes,2023,1,Jan,Friday,1,Premium (>10K)
TXN_032973,CUST_04232,2023-11-10,Home & Kitchen,Home & Kitchen_Product_83,10831.12,1,0,0.0,10831.12,Net Banking,Bengaluru,1.9,No,2023,11,Nov,Friday,4,Premium (>10K)
TXN_032974,CUST_01523,2023-01-05,Books,Books_Product_132,786.15,2,10,157.23,1415.07,Net Banking,Ahmedabad,4.4,No,2023,1,Jan,Thursday,1,Medium (500-2K)
TXN_032975,CUST_03380,2023-07-14,Sports,Sports_Product_85,13664.88,2,0,0.0,27329.76,Wallet,Kolkata,1.3,No,2023,7,Jul,Friday,3,Premium (>10K)
TXN_032976,CUST_00427,2022-04-15,Electronics,Electronics_Product_70,9054.52,1,15,1358.18,7696.34,Wallet,Delhi,2.5,No,2022,4,Apr,Friday,2,High (2K-10K)
TXN_032977,CUST_02846,2023-11-15,Electronics,Electronics_Product_176,53803.82,1,0,0.0,53803.82,Credit Card,Bengaluru,4.0,No,2023,11,Nov,Wednesday,4,Premium (>10K)
TXN_032978,CUST_04335,2022-05-29,Sports,Sports_Product_153,18126.44,2,20,7250.58,29002.3,Credit Card,Ahmedabad,1.7,No,2022,5,May,Sunday,2,Premium (>10K)
TXN_032979,CUST_00869,2022-07-04,Fashion,Fashion_Product_23,2062.63,2,0,0.0,4125.26,Credit Card,Kolkata,4.0,No,2022,7,Jul,Monday,3,High (2K-10K)
TXN_032980,CUST_00826,2022-02-16,Home & Kitchen,Home & Kitchen_Product_125,8846.45,1,15,1326.97,7519.48,Debit Card,Pune,1.7,No,2022,2,Feb,Wednesday,1,High (2K-10K)
TXN_032981,CUST_01402,2022-07-28,Home & Kitchen,Home & Kitchen_Product_31,4652.69,1,20,930.54,3722.15,Wallet,Ahmedabad,4.9,No,2022,7,Jul,Thursday,3,High (2K-10K)
TXN_032982,CUST_03579,2023-09-09,Home & Kitchen,Home & Kitchen_Product_65,2178.33,2,20,871.33,3485.33,UPI,Delhi,4.8,No,2023,9,Sep,Saturday,3,High (2K-10K)
TXN_032983,CUST_04809,2023-03-30,Beauty,Beauty_Product_137,192.05,2,5,19.2,364.9,Net Banking,Pune,4.9,No,2023,3,Mar,Thursday,1,Low (<500)
TXN_032984,CUST_02696,2022-12-20,Electronics,Electronics_Product_28,49668.54,1,5,2483.43,47185.11,UPI,Pune,1.5,No,2022,12,Dec,Tuesday,4,Premium (>10K)
TXN_032985,CUST_00714,2022-02-16,Electronics,Electronics_Product_97,18961.34,1,0,0.0,18961.34,Net Banking,Kolkata,2.5,No,2022,2,Feb,Wednesday,1,Premium (>10K)
TXN_032986,CUST_00067,2023-03-13,Electronics,Electronics_Product_172,40897.11,1,0,0.0,40897.11,Wallet,Delhi,1.9,No,2023,3,Mar,Monday,1,Premium (>10K)
TXN_032987,CUST_01145,2022-09-02,Home & Kitchen,Home & Kitchen_Product_157,2444.14,1,0,0.0,2444.14,Credit Card,Ahmedabad,2.0,No,2022,9,Sep,Friday,3,High (2K-10K)
TXN_032988,CUST_01622,2023-04-25,Sports,Sports_Product_107,6359.69,1,0,0.0,6359.69,Credit Card,Ahmedabad,3.8,Yes,2023,4,Apr,Tuesday,2,High (2K-10K)
TXN_032989,CUST_03845,2023-11-27,Fashion,Fashion_Product_112,3810.94,5,0,0.0,19054.7,UPI,Kolkata,3.0,No,2023,11,Nov,Monday,4,Premium (>10K)
TXN_032990,CUST_03960,2023-05-19,Home & Kitchen,Home & Kitchen_Product_116,12508.79,2,10,2501.76,22515.82,UPI,Mumbai,1.1,No,2023,5,May,Friday,2,Premium (>10K)
TXN_032991,CUST_04066,2022-07-02,Electronics,Electronics_Product_66,62660.77,2,0,0.0,125321.54,UPI,Mumbai,1.3,No,2022,7,Jul,Saturday,3,Premium (>10K)
TXN_032992,CUST_01226,2023-04-24,Fashion,Fashion_Product_12,4320.05,1,0,0.0,4320.05,Wallet,Ahmedabad,1.0,No,2023,4,Apr,Monday,2,High (2K-10K)
TXN_032993,CUST_03244,2023-12-05,Beauty,Beauty_Product_131,997.52,1,5,49.88,947.64,Net Banking,Delhi,3.0,No,2023,12,Dec,Tuesday,4,Medium (500-2K)
TXN_032994,CUST_04371,2022-08-27,Beauty,Beauty_Product_148,1069.63,1,0,0.0,1069.63,Wallet,Delhi,4.7,No,2022,8,Aug,Saturday,3,Medium (500-2K)
TXN_032995,CUST_00284,2023-11-02,Toys,Toys_Product_69,3380.02,1,5,169.0,3211.02,Debit Card,Hyderabad,2.2,No,2023,11,Nov,Thursday,4,High (2K-10K)
TXN_032996,CUST_00297,2022-08-10,Fashion,Fashion_Product_31,3617.3,4,0,0.0,14469.2,Net Banking,Kolkata,1.2,No,2022,8,Aug,Wednesday,3,Premium (>10K)
TXN_032997,CUST_00678,2023-11-28,Books,Books_Product_10,565.88,1,20,113.18,452.7,Debit Card,Bengaluru,1.4,No,2023,11,Nov,Tuesday,4,Low (<500)
TXN_032998,CUST_04426,2022-08-04,Sports,Sports_Product_141,1292.95,2,5,129.29,2456.61,UPI,Hyderabad,2.7,No,2022,8,Aug,Thursday,3,High (2K-10K)
TXN_032999,CUST_04341,2022-11-22,Home & Kitchen,Home & Kitchen_Product_39,6161.82,1,25,1540.46,4621.36,Debit Card,Chennai,2.4,No,2022,11,Nov,Tuesday,4,High (2K-10K)
TXN_033000,CUST_01814,2023-07-06,Fashion,Fashion_Product_95,4430.13,4,20,3544.1,14176.42,Net Banking,Bengaluru,3.0,No,2023,7,Jul,Thursday,3,Premium (>10K)
TXN_033001,CUST_04872,2023-09-04,Fashion,Fashion_Product_97,4711.34,1,0,0.0,4711.34,Wallet,Kolkata,3.7,No,2023,9,Sep,Monday,3,High (2K-10K)
TXN_033002,CUST_01678,2022-10-01,Fashion,Fashion_Product_109,403.58,2,20,161.43,645.73,Credit Card,Chennai,2.2,No,2022,10,Oct,Saturday,4,Medium (500-2K)
TXN_033003,CUST_02790,2022-07-14,Electronics,Electronics_Product_176,23143.9,5,20,23143.9,92575.6,Credit Card,Bengaluru,1.2,No,2022,7,Jul,Thursday,3,Premium (>10K)
TXN_033004,CUST_01988,2022-11-13,Fashion,Fashion_Product_91,869.73,1,5,43.49,826.24,Net Banking,Ahmedabad,1.4,No,2022,11,Nov,Sunday,4,Medium (500-2K)
TXN_033005,CUST_02181,2023-05-24,Beauty,Beauty_Product_113,2184.75,3,0,0.0,6554.25,UPI,Bengaluru,3.1,No,2023,5,May,Wednesday,2,High (2K-10K)
TXN_033006,CUST_02120,2023-12-05,Sports,Sports_Product_90,4748.56,1,0,0.0,4748.56,Credit Card,Kolkata,3.6,No,2023,12,Dec,Tuesday,4,High (2K-10K)
TXN_033007,CUST_04718,2023-04-24,Fashion,Fashion_Product_20,913.95,1,5,45.7,868.25,Net Banking,Delhi,2.6,No,2023,4,Apr,Monday,2,Medium (500-2K)
TXN_033008,CUST_04946,2022-04-17,Books,Books_Product_46,1086.48,1,5,54.32,1032.16,Debit Card,Ahmedabad,3.7,No,2022,4,Apr,Sunday,2,Medium (500-2K)
TXN_033009,CUST_01835,2022-05-01,Electronics,Electronics_Product_136,35789.17,1,0,0.0,35789.17,Net Banking,Delhi,2.0,No,2022,5,May,Sunday,2,Premium (>10K)
TXN_033010,CUST_00655,2022-01-19,Fashion,Fashion_Product_180,4091.98,1,10,409.2,3682.78,UPI,Chennai,3.4,No,2022,1,Jan,Wednesday,1,High (2K-10K)
TXN_033011,CUST_04330,2022-07-28,Home & Kitchen,Home & Kitchen_Product_22,9534.32,4,0,0.0,38137.28,Debit Card,Bengaluru,3.3,Yes,2022,7,Jul,Thursday,3,Premium (>10K)
TXN_033012,CUST_04611,2023-04-04,Books,Books_Product_123,622.94,1,5,31.15,591.79,Wallet,Delhi,1.1,No,2023,4,Apr,Tuesday,2,Medium (500-2K)
TXN_033013,CUST_03060,2023-12-07,Electronics,Electronics_Product_133,51737.14,2,15,15521.14,87953.14,Wallet,Mumbai,2.2,No,2023,12,Dec,Thursday,4,Premium (>10K)
TXN_033014,CUST_04652,2023-01-23,Home & Kitchen,Home & Kitchen_Product_56,6548.73,3,5,982.31,18663.88,Debit Card,Pune,2.5,No,2023,1,Jan,Monday,1,Premium (>10K)
TXN_033015,CUST_04643,2022-12-22,Books,Books_Product_169,269.98,1,20,54.0,215.98,Debit Card,Hyderabad,3.2,No,2022,12,Dec,Thursday,4,Low (<500)
TXN_033016,CUST_02859,2022-09-01,Beauty,Beauty_Product_17,219.16,1,0,0.0,219.16,Credit Card,Hyderabad,3.1,Yes,2022,9,Sep,Thursday,3,Low (<500)
TXN_033017,CUST_02173,2022-01-04,Fashion,Fashion_Product_113,813.08,1,0,0.0,813.08,Net Banking,Delhi,4.7,No,2022,1,Jan,Tuesday,1,Medium (500-2K)
TXN_033018,CUST_00164,2023-08-23,Beauty,Beauty_Product_135,2431.78,1,0,0.0,2431.78,UPI,Hyderabad,2.5,No,2023,8,Aug,Wednesday,3,High (2K-10K)
TXN_033019,CUST_01604,2022-07-08,Electronics,Electronics_Product_133,54489.34,2,5,5448.93,103529.75,Net Banking,Hyderabad,4.1,No,2022,7,Jul,Friday,3,Premium (>10K)
TXN_033020,CUST_00175,2023-01-21,Fashion,Fashion_Product_192,890.05,1,0,0.0,890.05,Debit Card,Chennai,4.8,No,2023,1,Jan,Saturday,1,Medium (500-2K)
TXN_033021,CUST_01719,2022-12-24,Fashion,Fashion_Product_63,4816.18,1,30,1444.85,3371.33,Debit Card,Mumbai,1.5,No,2022,12,Dec,Saturday,4,High (2K-10K)
TXN_033022,CUST_01532,2022-02-12,Toys,Toys_Product_83,2777.44,1,20,555.49,2221.95,Net Banking,Kolkata,4.4,No,2022,2,Feb,Saturday,1,High (2K-10K)
TXN_033023,CUST_00955,2023-02-03,Electronics,Electronics_Product_196,37576.32,3,0,0.0,112728.96,UPI,Chennai,3.0,No,2023,2,Feb,Friday,1,Premium (>10K)
TXN_033024,CUST_02957,2022-02-07,Electronics,Electronics_Product_131,34314.21,4,0,0.0,137256.84,Credit Card,Delhi,2.9,No,2022,2,Feb,Monday,1,Premium (>10K)
TXN_033025,CUST_03426,2022-06-13,Sports,Sports_Product_117,16294.07,3,5,2444.11,46438.1,UPI,Ahmedabad,2.2,No,2022,6,Jun,Monday,2,Premium (>10K)
TXN_033026,CUST_01053,2023-06-13,Books,Books_Product_2,942.69,1,5,47.13,895.56,Wallet,Delhi,1.6,No,2023,6,Jun,Tuesday,2,Medium (500-2K)
TXN_033027,CUST_02332,2022-01-25,Fashion,Fashion_Product_53,1380.01,4,0,0.0,5520.04,Debit Card,Chennai,3.5,No,2022,1,Jan,Tuesday,1,High (2K-10K)
TXN_033028,CUST_02088,2022-03-24,Home & Kitchen,Home & Kitchen_Product_138,7026.03,5,0,0.0,35130.15,Net Banking,Mumbai,3.0,No,2022,3,Mar,Thursday,1,Premium (>10K)
TXN_033029,CUST_03792,2023-12-29,Fashion,Fashion_Product_75,448.8,1,10,44.88,403.92,Wallet,Kolkata,2.9,No,2023,12,Dec,Friday,4,Low (<500)
TXN_033030,CUST_01861,2023-11-19,Electronics,Electronics_Product_166,29255.69,2,10,5851.14,52660.24,Net Banking,Ahmedabad,3.9,No,2023,11,Nov,Sunday,4,Premium (>10K)
TXN_033031,CUST_01109,2022-10-05,Beauty,Beauty_Product_12,779.15,3,10,233.74,2103.71,Debit Card,Pune,2.7,No,2022,10,Oct,Wednesday,4,High (2K-10K)
TXN_033032,CUST_01845,2022-06-21,Sports,Sports_Product_34,10658.33,2,0,0.0,21316.66,Debit Card,Pune,2.0,No,2022,6,Jun,Tuesday,2,Premium (>10K)
TXN_033033,CUST_01144,2023-12-12,Fashion,Fashion_Product_56,1600.32,1,5,80.02,1520.3,Credit Card,Hyderabad,4.2,No,2023,12,Dec,Tuesday,4,Medium (500-2K)
TXN_033034,CUST_02916,2022-03-18,Electronics,Electronics_Product_42,56880.43,3,0,0.0,170641.29,Credit Card,Hyderabad,3.7,No,2022,3,Mar,Friday,1,Premium (>10K)
TXN_033035,CUST_03837,2022-10-18,Home & Kitchen,Home & Kitchen_Product_96,2556.15,1,0,0.0,2556.15,Debit Card,Chennai,3.5,No,2022,10,Oct,Tuesday,4,High (2K-10K)
TXN_033036,CUST_00667,2022-06-24,Sports,Sports_Product_16,9694.94,1,0,0.0,9694.94,Credit Card,Hyderabad,1.1,No,2022,6,Jun,Friday,2,High (2K-10K)
TXN_033037,CUST_04645,2022-10-24,Electronics,Electronics_Product_174,48218.89,2,0,0.0,96437.78,Wallet,Mumbai,4.1,No,2022,10,Oct,Monday,4,Premium (>10K)
TXN_033038,CUST_02316,2022-10-10,Fashion,Fashion_Product_88,813.64,2,5,81.36,1545.92,Net Banking,Pune,4.2,No,2022,10,Oct,Monday,4,Medium (500-2K)
TXN_033039,CUST_02795,2023-04-27,Home & Kitchen,Home & Kitchen_Product_40,2010.7,2,10,402.14,3619.26,Debit Card,Bengaluru,4.8,No,2023,4,Apr,Thursday,2,High (2K-10K)
TXN_033040,CUST_04761,2023-10-01,Electronics,Electronics_Product_191,41032.55,5,0,0.0,205162.75,Net Banking,Ahmedabad,1.6,No,2023,10,Oct,Sunday,4,Premium (>10K)
TXN_033041,CUST_00799,2022-06-22,Beauty,Beauty_Product_179,1120.51,2,5,112.05,2128.97,Wallet,Pune,3.5,No,2022,6,Jun,Wednesday,2,High (2K-10K)
TXN_033042,CUST_02821,2023-05-19,Home & Kitchen,Home & Kitchen_Product_13,1564.04,2,5,156.4,2971.68,Credit Card,Ahmedabad,1.8,No,2023,5,May,Friday,2,High (2K-10K)
TXN_033043,CUST_01325,2023-12-11,Fashion,Fashion_Product_50,1547.46,1,20,309.49,1237.97,UPI,Hyderabad,4.5,No,2023,12,Dec,Monday,4,Medium (500-2K)
TXN_033044,CUST_00742,2023-06-20,Home & Kitchen,Home & Kitchen_Product_128,5907.16,4,25,5907.16,17721.48,UPI,Delhi,3.7,No,2023,6,Jun,Tuesday,2,Premium (>10K)
TXN_033045,CUST_03284,2022-09-05,Sports,Sports_Product_99,9943.7,1,0,0.0,9943.7,Net Banking,Mumbai,1.8,No,2022,9,Sep,Monday,3,High (2K-10K)
TXN_033046,CUST_04467,2022-07-31,Sports,Sports_Product_200,5164.72,2,30,3098.83,7230.61,Wallet,Chennai,1.0,No,2022,7,Jul,Sunday,3,High (2K-10K)
TXN_033047,CUST_03074,2023-09-04,Sports,Sports_Product_173,13889.81,1,15,2083.47,11806.34,UPI,Chennai,1.5,No,2023,9,Sep,Monday,3,Premium (>10K)
TXN_033048,CUST_04647,2023-08-29,Home & Kitchen,Home & Kitchen_Product_71,10868.46,3,20,6521.08,26084.3,Wallet,Ahmedabad,3.9,No,2023,8,Aug,Tuesday,3,Premium (>10K)
TXN_033049,CUST_00680,2023-04-08,Books,Books_Product_199,1361.37,1,0,0.0,1361.37,Net Banking,Delhi,3.9,No,2023,4,Apr,Saturday,2,Medium (500-2K)
TXN_033050,CUST_00089,2022-10-28,Books,Books_Product_45,840.47,5,0,0.0,4202.35,Credit Card,Pune,3.4,No,2022,10,Oct,Friday,4,High (2K-10K)
TXN_033051,CUST_01929,2023-10-29,Electronics,Electronics_Product_49,66798.88,2,0,0.0,133597.76,Debit Card,Chennai,1.6,No,2023,10,Oct,Sunday,4,Premium (>10K)
TXN_033052,CUST_01586,2022-12-03,Electronics,Electronics_Product_101,11690.9,1,0,0.0,11690.9,Credit Card,Hyderabad,3.9,No,2022,12,Dec,Saturday,4,Premium (>10K)
TXN_033053,CUST_02846,2023-04-01,Electronics,Electronics_Product_172,14735.98,4,0,0.0,58943.92,Credit Card,Kolkata,3.8,Yes,2023,4,Apr,Saturday,2,Premium (>10K)
TXN_033054,CUST_00240,2023-02-26,Sports,Sports_Product_43,10187.41,2,5,1018.74,19356.08,Wallet,Mumbai,2.7,No,2023,2,Feb,Sunday,1,Premium (>10K)
TXN_033055,CUST_00234,2023-06-21,Electronics,Electronics_Product_129,70302.6,3,20,42181.56,168726.24,UPI,Delhi,4.1,No,2023,6,Jun,Wednesday,2,Premium (>10K)
TXN_033056,CUST_04078,2023-11-09,Beauty,Beauty_Product_77,340.6,2,25,170.3,510.9,Net Banking,Hyderabad,1.9,No,2023,11,Nov,Thursday,4,Medium (500-2K)
TXN_033057,CUST_02716,2022-02-07,Electronics,Electronics_Product_45,20249.66,1,0,0.0,20249.66,Net Banking,Bengaluru,1.0,No,2022,2,Feb,Monday,1,Premium (>10K)
TXN_033058,CUST_00736,2023-10-28,Sports,Sports_Product_151,12263.15,1,0,0.0,12263.15,Net Banking,Kolkata,4.8,No,2023,10,Oct,Saturday,4,Premium (>10K)
TXN_033059,CUST_00331,2023-03-29,Sports,Sports_Product_113,6541.73,1,0,0.0,6541.73,Wallet,Pune,4.3,No,2023,3,Mar,Wednesday,1,High (2K-10K)
TXN_033060,CUST_00487,2022-02-28,Home & Kitchen,Home & Kitchen_Product_95,4024.87,3,25,3018.65,9055.96,Credit Card,Bengaluru,1.4,No,2022,2,Feb,Monday,1,High (2K-10K)
TXN_033061,CUST_02188,2022-09-29,Fashion,Fashion_Product_46,2811.14,2,0,0.0,5622.28,Wallet,Ahmedabad,3.7,No,2022,9,Sep,Thursday,3,High (2K-10K)
TXN_033062,CUST_04786,2022-11-23,Toys,Toys_Product_139,3928.81,3,10,1178.64,10607.79,Debit Card,Pune,4.9,No,2022,11,Nov,Wednesday,4,Premium (>10K)
TXN_033063,CUST_01670,2022-01-03,Fashion,Fashion_Product_37,1351.52,3,0,0.0,4054.56,Credit Card,Chennai,4.8,No,2022,1,Jan,Monday,1,High (2K-10K)
TXN_033064,CUST_03193,2023-01-28,Electronics,Electronics_Product_144,4740.67,1,10,474.07,4266.6,Debit Card,Mumbai,1.3,No,2023,1,Jan,Saturday,1,High (2K-10K)
TXN_033065,CUST_01715,2022-09-18,Books,Books_Product_118,128.08,1,5,6.4,121.68,Wallet,Kolkata,3.3,No,2022,9,Sep,Sunday,3,Low (<500)
TXN_033066,CUST_02897,2022-12-08,Fashion,Fashion_Product_107,3175.35,1,0,0.0,3175.35,UPI,Delhi,4.6,No,2022,12,Dec,Thursday,4,High (2K-10K)
TXN_033067,CUST_02967,2023-08-21,Electronics,Electronics_Product_105,23843.43,1,25,5960.86,17882.57,Debit Card,Pune,1.0,No,2023,8,Aug,Monday,3,Premium (>10K)
TXN_033068,CUST_00460,2022-07-14,Books,Books_Product_18,486.02,1,5,24.3,461.72,UPI,Delhi,3.9,No,2022,7,Jul,Thursday,3,Low (<500)
TXN_033069,CUST_00203,2023-08-23,Home & Kitchen,Home & Kitchen_Product_192,789.52,1,0,0.0,789.52,Wallet,Hyderabad,2.9,No,2023,8,Aug,Wednesday,3,Medium (500-2K)
TXN_033070,CUST_02039,2022-11-23,Beauty,Beauty_Product_27,1207.82,1,0,0.0,1207.82,UPI,Mumbai,4.2,No,2022,11,Nov,Wednesday,4,Medium (500-2K)
TXN_033071,CUST_00584,2022-08-15,Sports,Sports_Product_8,15041.69,1,30,4512.51,10529.18,UPI,Mumbai,2.2,No,2022,8,Aug,Monday,3,Premium (>10K)
TXN_033072,CUST_02370,2023-01-31,Electronics,Electronics_Product_188,30868.65,1,5,1543.43,29325.22,Net Banking,Bengaluru,2.7,Yes,2023,1,Jan,Tuesday,1,Premium (>10K)
TXN_033073,CUST_03685,2023-10-12,Sports,Sports_Product_79,7709.73,4,10,3083.89,27755.03,Debit Card,Hyderabad,1.5,No,2023,10,Oct,Thursday,4,Premium (>10K)
TXN_033074,CUST_00644,2022-05-08,Sports,Sports_Product_162,15757.1,1,0,0.0,15757.1,Credit Card,Mumbai,1.3,No,2022,5,May,Sunday,2,Premium (>10K)
TXN_033075,CUST_00880,2023-03-01,Books,Books_Product_140,1371.71,1,0,0.0,1371.71,Debit Card,Ahmedabad,4.6,Yes,2023,3,Mar,Wednesday,1,Medium (500-2K)
TXN_033076,CUST_04218,2022-02-04,Fashion,Fashion_Product_132,842.82,5,0,0.0,4214.1,Credit Card,Mumbai,2.1,No,2022,2,Feb,Friday,1,High (2K-10K)
TXN_033077,CUST_02045,2022-03-09,Fashion,Fashion_Product_184,3342.71,1,0,0.0,3342.71,UPI,Kolkata,2.6,No,2022,3,Mar,Wednesday,1,High (2K-10K)
TXN_033078,CUST_04553,2022-10-20,Electronics,Electronics_Product_98,39198.73,2,0,0.0,78397.46,Debit Card,Pune,1.7,No,2022,10,Oct,Thursday,4,Premium (>10K)
TXN_033079,CUST_00259,2023-09-13,Home & Kitchen,Home & Kitchen_Product_54,4876.54,1,30,1462.96,3413.58,Wallet,Pune,1.8,No,2023,9,Sep,Wednesday,3,High (2K-10K)
TXN_033080,CUST_03297,2023-10-14,Sports,Sports_Product_126,14077.4,1,0,0.0,14077.4,UPI,Bengaluru,2.8,No,2023,10,Oct,Saturday,4,Premium (>10K)
TXN_033081,CUST_02181,2022-08-23,Electronics,Electronics_Product_20,58944.32,5,0,0.0,294721.6,Credit Card,Chennai,4.9,No,2022,8,Aug,Tuesday,3,Premium (>10K)
TXN_033082,CUST_01206,2022-03-23,Fashion,Fashion_Product_168,395.01,5,15,296.26,1678.79,Credit Card,Pune,3.3,No,2022,3,Mar,Wednesday,1,Medium (500-2K)
TXN_033083,CUST_03557,2022-07-16,Home & Kitchen,Home & Kitchen_Product_120,7611.25,2,10,1522.25,13700.25,Net Banking,Bengaluru,4.8,No,2022,7,Jul,Saturday,3,Premium (>10K)
TXN_033084,CUST_03409,2023-01-14,Books,Books_Product_178,983.67,1,20,196.73,786.94,Credit Card,Kolkata,4.9,Yes,2023,1,Jan,Saturday,1,Medium (500-2K)
TXN_033085,CUST_00886,2023-03-16,Beauty,Beauty_Product_17,2719.2,2,0,0.0,5438.4,Credit Card,Bengaluru,3.6,No,2023,3,Mar,Thursday,1,High (2K-10K)
TXN_033086,CUST_04766,2022-07-29,Home & Kitchen,Home & Kitchen_Product_126,5459.56,3,15,2456.8,13921.88,Wallet,Delhi,3.1,No,2022,7,Jul,Friday,3,Premium (>10K)
TXN_033087,CUST_04677,2023-04-30,Electronics,Electronics_Product_154,70713.52,1,25,17678.38,53035.14,Wallet,Mumbai,1.7,Yes,2023,4,Apr,Sunday,2,Premium (>10K)
TXN_033088,CUST_00186,2022-12-29,Fashion,Fashion_Product_181,1818.59,5,15,1363.94,7729.01,Debit Card,Bengaluru,1.7,No,2022,12,Dec,Thursday,4,High (2K-10K)
TXN_033089,CUST_03441,2022-12-27,Books,Books_Product_179,624.47,3,0,0.0,1873.41,Debit Card,Ahmedabad,4.8,No,2022,12,Dec,Tuesday,4,Medium (500-2K)
TXN_033090,CUST_02248,2023-12-29,Fashion,Fashion_Product_105,3502.35,4,25,3502.35,10507.05,Debit Card,Chennai,2.1,No,2023,12,Dec,Friday,4,Premium (>10K)
TXN_033091,CUST_04947,2023-11-08,Electronics,Electronics_Product_153,42044.58,1,30,12613.37,29431.21,UPI,Bengaluru,2.5,No,2023,11,Nov,Wednesday,4,Premium (>10K)
TXN_033092,CUST_01728,2023-07-13,Sports,Sports_Product_166,12998.45,1,5,649.92,12348.53,Credit Card,Hyderabad,4.4,No,2023,7,Jul,Thursday,3,Premium (>10K)
TXN_033093,CUST_03497,2023-05-20,Sports,Sports_Product_28,19953.89,1,0,0.0,19953.89,UPI,Kolkata,4.9,No,2023,5,May,Saturday,2,Premium (>10K)
TXN_033094,CUST_03836,2023-11-07,Electronics,Electronics_Product_186,36642.71,1,20,7328.54,29314.17,UPI,Ahmedabad,2.9,No,2023,11,Nov,Tuesday,4,Premium (>10K)
TXN_033095,CUST_04146,2022-04-12,Home & Kitchen,Home & Kitchen_Product_71,2575.56,1,0,0.0,2575.56,Wallet,Hyderabad,1.5,No,2022,4,Apr,Tuesday,2,High (2K-10K)
TXN_033096,CUST_03546,2022-08-23,Home & Kitchen,Home & Kitchen_Product_107,4417.64,1,25,1104.41,3313.23,Credit Card,Ahmedabad,3.5,No,2022,8,Aug,Tuesday,3,High (2K-10K)
TXN_033097,CUST_01530,2023-11-24,Electronics,Electronics_Product_44,56016.87,2,15,16805.06,95228.68,Net Banking,Ahmedabad,3.8,No,2023,11,Nov,Friday,4,Premium (>10K)
TXN_033098,CUST_01954,2022-05-13,Toys,Toys_Product_47,4015.96,1,5,200.8,3815.16,Wallet,Mumbai,1.8,No,2022,5,May,Friday,2,High (2K-10K)
TXN_033099,CUST_04864,2023-02-15,Electronics,Electronics_Product_192,8571.22,1,0,0.0,8571.22,Net Banking,Bengaluru,2.0,No,2023,2,Feb,Wednesday,1,High (2K-10K)
TXN_033100,CUST_02366,2022-02-09,Electronics,Electronics_Product_191,74143.35,3,25,55607.51,166822.54,Wallet,Mumbai,2.0,Yes,2022,2,Feb,Wednesday,1,Premium (>10K)
TXN_033101,CUST_03029,2023-10-03,Books,Books_Product_38,923.71,1,15,138.56,785.15,Credit Card,Ahmedabad,4.4,No,2023,10,Oct,Tuesday,4,Medium (500-2K)
TXN_033102,CUST_04361,2022-04-11,Books,Books_Product_160,784.65,1,0,0.0,784.65,Credit Card,Delhi,3.4,No,2022,4,Apr,Monday,2,Medium (500-2K)
TXN_033103,CUST_02845,2022-07-23,Sports,Sports_Product_56,5290.89,2,10,1058.18,9523.6,Credit Card,Hyderabad,3.5,No,2022,7,Jul,Saturday,3,High (2K-10K)
TXN_033104,CUST_02928,2023-03-09,Home & Kitchen,Home & Kitchen_Product_180,3556.75,2,10,711.35,6402.15,Wallet,Hyderabad,1.0,No,2023,3,Mar,Thursday,1,High (2K-10K)
TXN_033105,CUST_00903,2022-12-26,Beauty,Beauty_Product_78,658.77,2,0,0.0,1317.54,Net Banking,Bengaluru,3.2,No,2022,12,Dec,Monday,4,Medium (500-2K)
TXN_033106,CUST_02148,2023-12-22,Sports,Sports_Product_146,12202.55,1,10,1220.26,10982.29,Debit Card,Kolkata,2.4,No,2023,12,Dec,Friday,4,Premium (>10K)
TXN_033107,CUST_02333,2022-02-22,Toys,Toys_Product_156,4190.66,1,0,0.0,4190.66,Debit Card,Ahmedabad,5.0,No,2022,2,Feb,Tuesday,1,High (2K-10K)
TXN_033108,CUST_03429,2023-10-11,Electronics,Electronics_Product_47,37043.2,1,0,0.0,37043.2,Wallet,Ahmedabad,3.0,Yes,2023,10,Oct,Wednesday,4,Premium (>10K)
TXN_033109,CUST_03866,2023-01-22,Home & Kitchen,Home & Kitchen_Product_54,8966.29,2,5,896.63,17035.95,Wallet,Pune,3.6,No,2023,1,Jan,Sunday,1,Premium (>10K)
TXN_033110,CUST_01827,2023-09-28,Beauty,Beauty_Product_131,2316.46,1,10,231.65,2084.81,Debit Card,Delhi,4.6,Yes,2023,9,Sep,Thursday,3,High (2K-10K)
TXN_033111,CUST_03271,2022-07-30,Fashion,Fashion_Product_180,3676.05,3,0,0.0,11028.15,UPI,Bengaluru,3.0,No,2022,7,Jul,Saturday,3,Premium (>10K)
TXN_033112,CUST_02957,2023-04-26,Electronics,Electronics_Product_38,34513.31,2,0,0.0,69026.62,Credit Card,Hyderabad,1.9,No,2023,4,Apr,Wednesday,2,Premium (>10K)
