customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
CUST_02622,156,6,57491.89,1,1,1,3,Lost
CUST_02623,56,8,140192.82,3,2,2,7,Potential Loyalists
CUST_02624,3,12,262811.74,5,4,4,13,Champions
CUST_02625,141,7,95427.54000000001,1,1,1,3,Lost
CUST_02626,5,15,401166.82999999996,5,5,5,15,Champions
CUST_02627,200,3,32119.33,1,1,1,3,Lost
CUST_02628,5,10,268720.69,5,3,4,12,Loyal Customers
CUST_02629,18,12,180657.22,4,4,3,11,Loyal Customers
CUST_02630,166,11,113339.31999999999,1,4,2,7,At Risk
CUST_02631,50,12,91466.32,3,4,1,8,Potential Loyalists
CUST_02632,143,9,284618.38,1,2,4,7,Lost
CUST_02633,122,7,40858.15,1,1,1,3,Lost
CUST_02634,28,9,139049.87,4,2,2,8,Promising
CUST_02635,58,12,148711.66999999998,3,4,2,9,Potential Loyalists
CUST_02636,11,9,81867.97,5,2,1,8,Promising
CUST_02637,18,10,131966.58000000002,4,3,2,9,Potential Loyalists
CUST_02638,64,7,180731.8,3,1,3,7,Potential Loyalists
CUST_02639,16,7,277890.51,5,1,4,10,Loyal Customers
CUST_02640,111,11,231828.32,2,4,4,10,Loyal Customers
CUST_02641,12,9,221985.75,5,2,3,10,Loyal Customers
CUST_02642,97,8,279439.02,2,2,4,8,Lost
CUST_02643,53,9,114379.06,3,3,2,8,Potential Loyalists
CUST_02644,4,17,395505.48,5,5,5,15,Champions
CUST_02645,26,12,287012.18,4,4,4,12,Loyal Customers
CUST_02646,166,10,69446.55,1,3,1,5,Potential Loyalists
CUST_02647,14,9,333311.23,5,3,5,13,Champions
CUST_02648,54,11,139208.64,3,4,2,9,Potential Loyalists
CUST_02649,16,7,54675.03,5,1,1,7,Promising
CUST_02650,126,7,50364.17,1,1,1,3,Lost
CUST_02651,43,6,47712.94,3,1,1,5,Potential Loyalists
CUST_02652,295,7,37782.4,1,1,1,3,Lost
CUST_02653,50,10,160814.25,3,3,3,9,Potential Loyalists
CUST_02654,11,7,118675.36,5,1,2,8,Promising
CUST_02655,50,10,265607.66,3,3,4,10,Loyal Customers
CUST_02656,48,13,160684.08,3,5,3,11,Loyal Customers
CUST_02657,4,16,339874.85000000003,5,5,5,15,Champions
CUST_02658,78,7,159862.31,2,1,3,6,Lost
CUST_02659,63,10,139111.8,3,3,2,8,Potential Loyalists
CUST_02660,6,8,154783.18,5,2,2,9,Promising
CUST_02661,25,10,232312.04,4,3,4,11,Loyal Customers
CUST_02662,98,18,668330.88,2,5,5,12,Loyal Customers
CUST_02663,9,3,24070.95,5,1,1,7,Promising
CUST_02664,27,13,453436.0,4,5,5,14,Champions
CUST_02665,134,7,141353.39,1,1,2,4,Lost
CUST_02666,177,15,127983.13,1,5,2,8,At Risk
CUST_02667,103,10,606939.05,2,3,5,10,Loyal Customers
CUST_02668,114,13,220768.47,2,5,3,10,Loyal Customers
CUST_02669,10,5,192009.83,5,1,3,9,Promising
CUST_02670,85,11,286280.43,2,4,4,10,Loyal Customers
CUST_02671,13,15,268651.94,5,5,4,14,Champions
CUST_02672,39,13,75569.55,3,5,1,9,Potential Loyalists
CUST_02673,47,8,232814.92,3,2,4,9,Potential Loyalists
CUST_02674,47,8,150623.02,3,2,2,7,Potential Loyalists
CUST_02675,108,7,24573.72,2,1,1,4,Lost
CUST_02676,10,18,302050.47000000003,5,5,4,14,Champions
CUST_02677,32,12,218739.43,4,4,3,11,Loyal Customers
CUST_02678,16,9,212348.83,5,3,3,11,Loyal Customers
CUST_02679,160,5,78055.15,1,1,1,3,Lost
CUST_02680,31,11,115086.65000000001,4,4,2,10,Loyal Customers
CUST_02681,43,10,408560.73,3,3,5,11,Loyal Customers
CUST_02682,24,7,34236.28,4,1,1,6,Promising
CUST_02683,190,8,253012.28999999998,1,2,4,7,Lost
CUST_02684,58,6,140629.25,3,1,2,6,Potential Loyalists
CUST_02685,96,14,345220.85,2,5,5,12,Loyal Customers
CUST_02686,13,9,116306.73,5,3,2,10,Loyal Customers
CUST_02687,103,6,101931.66,2,1,2,5,Lost
CUST_02688,53,5,14275.01,3,1,1,5,Potential Loyalists
CUST_02689,27,8,29318.48,4,2,1,7,Promising
CUST_02690,18,11,293103.28,4,4,4,12,Loyal Customers
CUST_02691,56,7,159662.22,3,1,3,7,Potential Loyalists
CUST_02692,56,11,262129.16,3,4,4,11,Loyal Customers
CUST_02693,105,7,47765.54,2,1,1,4,Lost
CUST_02694,313,10,114360.48,1,3,2,6,Potential Loyalists
CUST_02695,24,14,222330.39,4,5,3,12,Loyal Customers
CUST_02696,115,11,648093.8,2,4,5,11,Loyal Customers
CUST_02697,5,10,103333.85,5,3,2,10,Loyal Customers
CUST_02698,33,6,25474.989999999998,4,1,1,6,Promising
CUST_02699,128,11,70404.38,1,4,1,6,At Risk
CUST_02700,53,9,194203.52000000002,3,3,3,9,Potential Loyalists
CUST_02701,20,12,262753.52,4,4,4,12,Loyal Customers
CUST_02702,113,9,59531.91,2,3,1,6,Potential Loyalists
CUST_02703,139,8,212092.55,1,2,3,6,Lost
CUST_02704,116,11,281927.17,2,4,4,10,Loyal Customers
CUST_02705,163,10,284709.31,1,3,4,8,Potential Loyalists
CUST_02706,56,13,470841.34,3,5,5,13,Champions
CUST_02707,34,8,190450.57,4,2,3,9,Promising
CUST_02708,143,9,211019.38,1,3,3,7,Potential Loyalists
CUST_02709,95,8,66140.23,2,2,1,5,Lost
CUST_02710,7,9,458669.41,5,3,5,13,Champions
CUST_02711,2,7,254857.32,5,1,4,10,Loyal Customers
CUST_02712,106,11,122504.22,2,4,2,8,At Risk
CUST_02713,230,6,258625.86,1,1,4,6,Lost
CUST_02714,41,10,282913.8,3,3,4,10,Loyal Customers
CUST_02715,7,8,94026.61,5,2,1,8,Promising
CUST_02716,90,15,233263.01,2,5,4,11,Loyal Customers
CUST_02717,211,10,110595.31999999999,1,3,2,6,Potential Loyalists
CUST_02718,187,15,191634.0,1,5,3,9,At Risk
CUST_02719,63,10,197486.64,3,3,3,9,Potential Loyalists
CUST_02720,123,11,182854.81,1,4,3,8,At Risk
CUST_02721,6,15,233327.31,5,5,4,14,Champions
CUST_02722,204,7,263224.01,1,1,4,6,Lost
CUST_02723,36,13,359970.08,4,5,5,14,Champions
CUST_02724,274,4,26629.690000000002,1,1,1,3,Lost
CUST_02725,22,11,275544.01,4,4,4,12,Loyal Customers
CUST_02726,24,9,71728.56,4,3,1,8,Potential Loyalists
CUST_02727,115,18,911094.12,2,5,5,12,Loyal Customers
CUST_02728,19,9,38830.93,4,3,1,8,Potential Loyalists
CUST_02729,60,8,162713.74,3,2,3,8,Potential Loyalists
CUST_02730,22,14,265114.88,4,5,4,13,Champions
CUST_02731,219,9,200027.3,1,3,3,7,Potential Loyalists
CUST_02732,81,6,105225.01,2,1,2,5,Lost
CUST_02733,449,6,76772.01000000001,1,1,1,3,Lost
CUST_02734,223,7,166016.26,1,1,3,5,Lost
CUST_02735,94,7,324358.97,2,1,4,7,Lost
CUST_02736,70,13,557103.28,2,5,5,12,Loyal Customers
CUST_02737,32,9,444365.6,4,3,5,12,Loyal Customers
CUST_02738,104,5,140028.24,2,1,2,5,Lost
CUST_02739,85,14,134353.34,2,5,2,9,At Risk
CUST_02740,20,11,572663.78,4,4,5,13,Champions
CUST_02741,69,10,235644.59999999998,2,3,4,9,Potential Loyalists
CUST_02742,27,6,49887.229999999996,4,1,1,6,Promising
CUST_02743,161,7,134406.58000000002,1,1,2,4,Lost
CUST_02744,78,11,273443.33,2,4,4,10,Loyal Customers
CUST_02745,178,11,73702.53,1,4,1,6,At Risk
CUST_02746,38,12,326610.06,4,4,4,12,Loyal Customers
CUST_02747,15,14,347273.98,5,5,5,15,Champions
CUST_02748,166,3,1507.71,1,1,1,3,Lost
CUST_02749,26,8,245119.22000000003,4,2,4,10,Loyal Customers
CUST_02750,63,10,543221.67,3,3,5,11,Loyal Customers
CUST_02751,49,8,73595.72,3,2,1,6,Potential Loyalists
CUST_02752,15,11,410586.18,5,4,5,14,Champions
CUST_02753,48,14,245950.73,3,5,4,12,Loyal Customers
CUST_02754,102,11,83078.61,2,4,1,7,At Risk
CUST_02755,78,10,284886.3,2,3,4,9,Potential Loyalists
CUST_02756,252,7,73432.39,1,1,1,3,Lost
CUST_02757,13,10,105054.58,5,3,2,10,Loyal Customers
CUST_02758,28,12,433716.9,4,4,5,13,Champions
CUST_02759,68,12,86178.61,2,4,1,7,At Risk
CUST_02760,191,9,251429.62,1,3,4,8,Potential Loyalists
CUST_02761,117,6,63659.93,2,1,1,4,Lost
CUST_02762,9,7,249164.31,5,1,4,10,Loyal Customers
CUST_02763,58,9,121766.39,3,3,2,8,Potential Loyalists
CUST_02764,44,11,164616.23,3,4,3,10,Loyal Customers
CUST_02765,59,10,103549.59,3,3,2,8,Potential Loyalists
CUST_02766,11,9,186345.36000000002,5,3,3,11,Loyal Customers
CUST_02767,20,4,93119.59,4,1,1,6,Promising
CUST_02768,81,15,203879.51,2,5,3,10,Loyal Customers
CUST_02769,2,11,335169.36,5,4,5,14,Champions
CUST_02770,105,8,152417.28999999998,2,2,2,6,Lost
CUST_02771,13,4,31454.839999999997,5,1,1,7,Promising
CUST_02772,3,16,460915.86,5,5,5,15,Champions
CUST_02773,17,12,269816.76,5,4,4,13,Champions
CUST_02774,122,11,321914.18,1,4,4,9,At Risk
CUST_02775,41,8,142501.9,3,2,2,7,Potential Loyalists
CUST_02776,40,10,286032.37,3,3,4,10,Loyal Customers
CUST_02777,40,12,402867.58,3,4,5,12,Loyal Customers
CUST_02778,159,3,41358.45,1,1,1,3,Lost
CUST_02779,72,11,130877.52,2,4,2,8,At Risk
CUST_02780,34,11,251630.58000000002,4,4,4,12,Loyal Customers
CUST_02781,110,8,190129.75,2,2,3,7,Lost
CUST_02782,114,13,394074.17000000004,2,5,5,12,Loyal Customers
CUST_02783,64,8,24033.2,3,2,1,6,Potential Loyalists
CUST_02784,38,9,120354.88,4,3,2,9,Potential Loyalists
CUST_02785,174,9,366131.71,1,3,5,9,Potential Loyalists
CUST_02786,126,9,36052.02,1,3,1,5,Potential Loyalists
CUST_02787,14,10,631361.34,5,3,5,13,Champions
CUST_02788,53,12,193863.21,3,4,3,10,Loyal Customers
CUST_02789,197,10,148476.28999999998,1,3,2,6,Potential Loyalists
CUST_02790,90,7,260369.43,2,1,4,7,Lost
CUST_02791,79,12,189223.23,2,4,3,9,At Risk
CUST_02792,36,10,154933.61000000002,4,3,2,9,Potential Loyalists
CUST_02793,194,7,161055.46,1,1,3,5,Lost
CUST_02794,93,9,330256.76,2,3,4,9,Potential Loyalists
CUST_02795,54,12,46142.67,3,4,1,8,Potential Loyalists
CUST_02796,30,7,119600.06,4,1,2,7,Promising
CUST_02797,47,8,201684.19,3,2,3,8,Potential Loyalists
CUST_02798,107,9,335130.31999999995,2,3,5,10,Loyal Customers
CUST_02799,105,5,137356.28,2,1,2,5,Lost
CUST_02800,152,4,51636.09,1,1,1,3,Lost
CUST_02801,22,8,42302.82,4,2,1,7,Promising
CUST_02802,222,6,190730.63,1,1,3,5,Lost
CUST_02803,25,11,487633.77,4,4,5,13,Champions
CUST_02804,14,8,87511.52,5,2,1,8,Promising
CUST_02805,23,12,38265.89,4,4,1,9,Potential Loyalists
CUST_02806,29,9,135069.38,4,3,2,9,Potential Loyalists
CUST_02807,5,7,145513.05,5,1,2,8,Promising
CUST_02808,9,10,171383.67,5,3,3,11,Loyal Customers
CUST_02809,8,15,293969.95,5,5,4,14,Champions
CUST_02810,16,11,490197.53,5,4,5,14,Champions
CUST_02811,54,11,366208.82,3,4,5,12,Loyal Customers
CUST_02812,17,12,345607.1,5,4,5,14,Champions
CUST_02813,84,10,238777.2,2,3,4,9,Potential Loyalists
CUST_02814,90,9,63045.78999999999,2,3,1,6,Potential Loyalists
CUST_02815,53,8,247146.25,3,2,4,9,Potential Loyalists
CUST_02816,15,12,453090.43,5,4,5,14,Champions
CUST_02817,86,10,148592.69,2,3,2,7,Potential Loyalists
CUST_02818,372,6,223957.52,1,1,3,5,Lost
CUST_02819,40,11,229932.37,3,4,3,10,Loyal Customers
CUST_02820,41,9,77150.81,3,3,1,7,Potential Loyalists
CUST_02821,2,12,523719.43,5,4,5,14,Champions
CUST_02822,19,8,286688.68,4,2,4,10,Loyal Customers
CUST_02823,97,13,283433.08,2,5,4,11,Loyal Customers
CUST_02824,31,19,586554.49,4,5,5,14,Champions
CUST_02825,70,9,99561.52,2,3,2,7,Potential Loyalists
CUST_02826,17,14,469048.1,5,5,5,15,Champions
CUST_02827,35,10,132652.2,4,3,2,9,Potential Loyalists
CUST_02828,36,11,229296.6,4,4,3,11,Loyal Customers
CUST_02829,2,9,182659.05,5,3,3,11,Loyal Customers
CUST_02830,13,6,159390.23,5,1,3,9,Promising
CUST_02831,37,12,65402.55,4,4,1,9,Potential Loyalists
CUST_02832,6,15,441199.23,5,5,5,15,Champions
CUST_02833,26,11,71604.96,4,4,1,9,Potential Loyalists
CUST_02834,47,11,63784.8,3,4,1,8,Potential Loyalists
CUST_02835,355,2,137361.05,1,1,2,4,Lost
CUST_02836,90,9,156522.80000000002,2,3,2,7,Potential Loyalists
CUST_02837,63,11,202354.41,3,4,3,10,Loyal Customers
CUST_02838,163,7,52306.76,1,1,1,3,Lost
CUST_02839,30,12,157677.13,4,4,2,10,Loyal Customers
CUST_02840,19,11,69768.97,4,4,1,9,Potential Loyalists
CUST_02841,10,15,232122.66999999998,5,5,4,14,Champions
CUST_02842,71,7,131342.86,2,1,2,5,Lost
CUST_02843,47,13,370984.95,3,5,5,13,Champions
CUST_02844,24,10,138363.39,4,3,2,9,Potential Loyalists
CUST_02845,99,9,325692.06,2,3,4,9,Potential Loyalists
CUST_02846,47,6,129788.29,3,1,2,6,Potential Loyalists
CUST_02847,131,11,294114.82999999996,1,4,4,9,At Risk
CUST_02848,23,9,236578.58999999997,4,3,4,11,Loyal Customers
CUST_02849,39,10,130172.73,3,3,2,8,Potential Loyalists
CUST_02850,13,9,222743.21,5,3,3,11,Loyal Customers
CUST_02851,23,13,157598.34000000003,4,5,2,11,Loyal Customers
CUST_02852,6,11,267577.7,5,4,4,13,Champions
CUST_02853,81,9,190041.98,2,3,3,8,Potential Loyalists
CUST_02854,114,6,47342.72,2,1,1,4,Lost
CUST_02855,105,7,168164.28,2,1,3,6,Lost
CUST_02856,55,13,474438.45999999996,3,5,5,13,Champions
CUST_02857,6,13,211930.05,5,5,3,13,Champions
CUST_02858,7,12,444695.65,5,4,5,14,Champions
CUST_02859,249,11,77057.34,1,4,1,6,At Risk
CUST_02860,71,12,435507.85,2,4,5,11,Loyal Customers
CUST_02861,106,9,152378.76,2,3,2,7,Potential Loyalists
CUST_02862,30,10,194632.63999999998,4,3,3,10,Loyal Customers
CUST_02863,66,8,101709.95999999999,3,2,2,7,Potential Loyalists
CUST_02864,4,15,442945.25,5,5,5,15,Champions
CUST_02865,99,10,225198.21,2,3,3,8,Potential Loyalists
CUST_02866,44,12,100618.20999999999,3,4,2,9,Potential Loyalists
CUST_02867,28,13,166305.84,4,5,3,12,Loyal Customers
CUST_02868,75,5,60497.22,2,1,1,4,Lost
CUST_02869,87,8,185886.90000000002,2,2,3,7,Lost
CUST_02870,16,12,261633.88,5,4,4,13,Champions
CUST_02871,70,7,81915.48,2,1,1,4,Lost
CUST_02872,127,11,258756.91,1,4,4,9,At Risk
CUST_02873,34,8,348023.82000000007,4,2,5,11,Loyal Customers
CUST_02874,99,6,189350.97,2,1,3,6,Lost
CUST_02875,161,5,281360.07,1,1,4,6,Lost
CUST_02876,168,11,280102.12,1,4,4,9,At Risk
CUST_02877,59,13,268962.92,3,5,4,12,Loyal Customers
CUST_02878,228,15,211387.65,1,5,3,9,At Risk
CUST_02879,10,11,225271.78,5,4,3,12,Loyal Customers
CUST_02880,8,14,583832.09,5,5,5,15,Champions
CUST_02881,26,5,64082.14,4,1,1,6,Promising
CUST_02882,165,12,196624.91999999998,1,4,3,8,At Risk
CUST_02883,39,8,188320.78,3,2,3,8,Potential Loyalists
CUST_02884,115,11,97141.52,2,4,1,7,At Risk
CUST_02885,93,7,98322.52,2,1,1,4,Lost
CUST_02886,43,13,429939.46,3,5,5,13,Champions
CUST_02887,53,12,309554.95999999996,3,4,4,11,Loyal Customers
CUST_02888,6,7,66172.75,5,1,1,7,Promising
CUST_02889,21,8,153240.88,4,2,2,8,Promising
CUST_02890,51,11,170867.35,3,4,3,10,Loyal Customers
CUST_02891,228,9,505264.10000000003,1,3,5,9,Potential Loyalists
CUST_02892,104,6,23905.920000000002,2,1,1,4,Lost
CUST_02893,45,15,260687.46999999997,3,5,4,12,Loyal Customers
CUST_02894,28,14,113277.05,4,5,2,11,Loyal Customers
CUST_02895,14,15,128809.03,5,5,2,12,Loyal Customers
CUST_02896,47,10,174802.52,3,3,3,9,Potential Loyalists
CUST_02897,110,12,310546.95,2,4,4,10,Loyal Customers
CUST_02898,1,13,155181.04,5,5,2,12,Loyal Customers
CUST_02899,67,10,207929.63999999998,3,3,3,9,Potential Loyalists
CUST_02900,102,13,220833.61,2,5,3,10,Loyal Customers
CUST_02901,16,8,122893.13999999998,5,2,2,9,Promising
CUST_02902,196,5,78633.0,1,1,1,3,Lost
CUST_02903,7,13,220362.08000000002,5,5,3,13,Champions
CUST_02904,109,8,357661.93999999994,2,2,5,9,Lost
CUST_02905,13,8,124397.23000000001,5,2,2,9,Promising
CUST_02906,5,13,354001.1,5,5,5,15,Champions
CUST_02907,4,15,273555.58999999997,5,5,4,14,Champions
CUST_02908,74,8,221795.93,2,2,3,7,Lost
CUST_02909,65,10,151659.1,3,3,2,8,Potential Loyalists
CUST_02910,32,9,376526.91000000003,4,3,5,12,Loyal Customers
CUST_02911,22,10,51808.37,4,3,1,8,Potential Loyalists
CUST_02912,182,7,179043.5,1,1,3,5,Lost
CUST_02913,75,10,125440.31,2,3,2,7,Potential Loyalists
CUST_02914,391,7,52045.159999999996,1,1,1,3,Lost
CUST_02915,55,9,235623.01,3,3,4,10,Loyal Customers
CUST_02916,26,5,201895.16,4,1,3,8,Promising
CUST_02917,10,14,132965.18,5,5,2,12,Loyal Customers
CUST_02918,36,11,133284.50999999998,4,4,2,10,Loyal Customers
CUST_02919,245,4,76533.23999999999,1,1,1,3,Lost
CUST_02920,144,10,73754.89,1,3,1,5,Potential Loyalists
CUST_02921,4,11,608669.22,5,4,5,14,Champions
CUST_02922,12,6,139919.8,5,1,2,8,Promising
CUST_02923,188,3,28760.550000000003,1,1,1,3,Lost
CUST_02924,267,3,22636.600000000002,1,1,1,3,Lost
CUST_02925,107,7,65113.630000000005,2,1,1,4,Lost
CUST_02926,17,12,261330.63,5,4,4,13,Champions
CUST_02927,38,10,108746.69,4,3,2,9,Potential Loyalists
CUST_02928,1,14,64353.89,5,5,1,11,Loyal Customers
CUST_02929,88,6,113234.84999999999,2,1,2,5,Lost
CUST_02930,132,12,86160.44,1,4,1,6,At Risk
CUST_02931,127,9,261537.56999999998,1,3,4,8,Potential Loyalists
CUST_02932,32,3,127843.69,4,1,2,7,Promising
CUST_02933,14,16,227037.68,5,5,3,13,Champions
CUST_02934,105,16,272743.1,2,5,4,11,Loyal Customers
CUST_02935,41,6,159793.66999999998,3,1,3,7,Potential Loyalists
CUST_02936,20,11,66708.70999999999,4,4,1,9,Potential Loyalists
CUST_02937,57,7,228624.66,3,1,3,7,Potential Loyalists
CUST_02938,85,11,425668.16,2,4,5,11,Loyal Customers
CUST_02939,35,4,8685.83,4,1,1,6,Promising
CUST_02940,63,8,82783.05,3,2,1,6,Potential Loyalists
CUST_02941,10,11,98176.65999999999,5,4,1,10,Loyal Customers
CUST_02942,49,10,218144.4,3,3,3,9,Potential Loyalists
CUST_02943,4,7,22636.739999999998,5,1,1,7,Promising
CUST_02944,28,10,204062.97,4,3,3,10,Loyal Customers
CUST_02945,77,15,347333.52999999997,2,5,5,12,Loyal Customers
CUST_02946,3,11,138566.25,5,4,2,11,Loyal Customers
CUST_02947,18,8,143996.6,4,2,2,8,Promising
CUST_02948,408,6,155069.97,1,1,2,4,Lost
CUST_02949,108,10,226926.58,2,3,3,8,Potential Loyalists
CUST_02950,69,8,52922.479999999996,2,2,1,5,Lost
CUST_02951,37,11,127794.14,4,4,2,10,Loyal Customers
CUST_02952,5,16,386965.89,5,5,5,15,Champions
CUST_02953,2,10,234551.9,5,3,4,12,Loyal Customers
CUST_02954,44,10,222182.7,3,3,3,9,Potential Loyalists
CUST_02955,56,9,192290.9,3,3,3,9,Potential Loyalists
CUST_02956,5,7,129397.54999999999,5,1,2,8,Promising
CUST_02957,119,8,341807.91000000003,2,2,5,9,Lost
CUST_02958,190,7,357612.68,1,1,5,7,Lost
CUST_02959,72,6,82208.18000000001,2,1,1,4,Lost
CUST_02960,9,9,109980.82999999999,5,3,2,10,Loyal Customers
CUST_02961,84,11,237634.44999999998,2,4,4,10,Loyal Customers
CUST_02962,54,7,158670.85,3,1,2,6,Potential Loyalists
CUST_02963,83,14,288188.38,2,5,4,11,Loyal Customers
CUST_02964,38,6,74054.97,4,1,1,6,Promising
CUST_02965,25,11,428708.08,4,4,5,13,Champions
CUST_02966,79,13,143934.33000000002,2,5,2,9,At Risk
CUST_02967,14,16,272964.47000000003,5,5,4,14,Champions
CUST_02968,61,14,436467.89999999997,3,5,5,13,Champions
CUST_02969,87,7,114387.16,2,1,2,5,Lost
CUST_02970,70,14,524189.73000000004,2,5,5,12,Loyal Customers
CUST_02971,50,11,135195.5,3,4,2,9,Potential Loyalists
CUST_02972,110,8,127856.37,2,2,2,6,Lost
CUST_02973,87,9,117123.76000000001,2,3,2,7,Potential Loyalists
CUST_02974,11,10,246405.31,5,3,4,12,Loyal Customers
CUST_02975,63,9,104222.87,3,3,2,8,Potential Loyalists
CUST_02976,3,11,330520.8,5,4,4,13,Champions
CUST_02977,24,13,628380.62,4,5,5,14,Champions
CUST_02978,43,10,272160.89,3,3,4,10,Loyal Customers
CUST_02979,10,8,545571.7100000001,5,2,5,12,Loyal Customers
CUST_02980,291,4,70394.87,1,1,1,3,Lost
CUST_02981,53,12,389936.96,3,4,5,12,Loyal Customers
CUST_02982,84,11,75435.74,2,4,1,7,At Risk
CUST_02983,95,8,74143.98,2,2,1,5,Lost
CUST_02984,94,10,165039.69999999998,2,3,3,8,Potential Loyalists
CUST_02985,2,13,257735.0,5,5,4,14,Champions
CUST_02986,91,9,172158.15,2,3,3,8,Potential Loyalists
CUST_02987,513,1,3969.93,1,1,1,3,Lost
CUST_02988,11,13,321754.9,5,5,4,14,Champions
CUST_02989,10,14,412629.52,5,5,5,15,Champions
CUST_02990,24,6,96497.63,4,1,1,6,Promising
CUST_02991,65,12,386125.01,3,4,5,12,Loyal Customers
CUST_02992,6,8,96636.58,5,2,1,8,Promising
CUST_02993,171,12,245929.18,1,4,4,9,At Risk
CUST_02994,42,8,543290.89,3,2,5,10,Loyal Customers
CUST_02995,258,9,308635.06,1,3,4,8,Potential Loyalists
CUST_02996,132,14,198024.85,1,5,3,9,At Risk
CUST_02997,28,11,267193.87,4,4,4,12,Loyal Customers
CUST_02998,16,5,51874.27,5,1,1,7,Promising
CUST_02999,90,11,285415.37,2,4,4,10,Loyal Customers
CUST_03000,55,4,333110.26,3,1,5,9,Potential Loyalists
CUST_03001,4,11,270114.08,5,4,4,13,Champions
CUST_03002,51,9,102994.72,3,3,2,8,Potential Loyalists
CUST_03003,115,6,223813.81,2,1,3,6,Lost
CUST_03004,2,7,52108.07,5,1,1,7,Promising
CUST_03005,21,9,247475.76,4,3,4,11,Loyal Customers
CUST_03006,65,12,333681.67,3,4,5,12,Loyal Customers
CUST_03007,4,9,282321.92,5,3,4,12,Loyal Customers
CUST_03008,68,10,269135.49,2,3,4,9,Potential Loyalists
CUST_03009,68,10,359021.19,2,3,5,10,Loyal Customers
CUST_03010,3,7,202410.55000000002,5,1,3,9,Promising
CUST_03011,113,10,227663.84999999998,2,3,3,8,Potential Loyalists
CUST_03012,46,6,60026.91,3,1,1,5,Potential Loyalists
CUST_03013,21,18,596087.49,4,5,5,14,Champions
CUST_03014,36,5,50956.95,4,1,1,6,Promising
CUST_03015,11,11,165578.66999999998,5,4,3,12,Loyal Customers
CUST_03016,41,12,87392.55,3,4,1,8,Potential Loyalists
CUST_03017,17,7,134283.1,5,1,2,8,Promising
CUST_03018,11,11,287697.13,5,4,4,13,Champions
CUST_03019,51,7,106479.81,3,1,2,6,Potential Loyalists
CUST_03020,25,9,278616.11,4,3,4,11,Loyal Customers
CUST_03021,67,14,454221.85,3,5,5,13,Champions
CUST_03022,23,10,158941.09,4,3,2,9,Potential Loyalists
CUST_03023,345,3,59427.08,1,1,1,3,Lost
CUST_03024,5,13,589466.79,5,5,5,15,Champions
CUST_03025,134,5,70814.81999999999,1,1,1,3,Lost
CUST_03026,65,5,49441.98,3,1,1,5,Potential Loyalists
CUST_03027,13,6,80462.09999999999,5,1,1,7,Promising
CUST_03028,53,11,286461.63,3,4,4,11,Loyal Customers
CUST_03029,63,17,171354.25999999998,3,5,3,11,Loyal Customers
CUST_03030,149,6,234430.0,1,1,4,6,Lost
CUST_03031,23,9,274881.16,4,3,4,11,Loyal Customers
CUST_03032,246,10,124845.51,1,3,2,6,Potential Loyalists
CUST_03033,6,10,133466.29,5,3,2,10,Loyal Customers
CUST_03034,69,8,26146.23,2,2,1,5,Lost
CUST_03035,61,10,132449.01,3,3,2,8,Potential Loyalists
CUST_03036,202,7,305182.77,1,1,4,6,Lost
CUST_03037,153,6,687956.61,1,1,5,7,Lost
CUST_03038,32,13,312972.89,4,5,4,13,Champions
CUST_03039,132,10,96815.83,1,3,1,5,Potential Loyalists
CUST_03040,12,9,57253.01,5,3,1,9,Potential Loyalists
CUST_03041,119,6,84012.27,2,1,1,4,Lost
CUST_03042,30,9,206526.86,4,3,3,10,Loyal Customers
CUST_03043,76,12,273962.18,2,4,4,10,Loyal Customers
CUST_03044,304,10,502871.7,1,3,5,9,Potential Loyalists
CUST_03045,98,13,538942.87,2,5,5,12,Loyal Customers
CUST_03046,238,6,142014.3,1,1,2,4,Lost
CUST_03047,90,11,403625.33,2,4,5,11,Loyal Customers
CUST_03048,42,10,221604.46,3,3,3,9,Potential Loyalists
CUST_03049,105,8,420075.44,2,2,5,9,Lost
CUST_03050,14,7,393981.05000000005,5,1,5,11,Loyal Customers
CUST_03051,26,11,96694.63,4,4,1,9,Potential Loyalists
CUST_03052,2,10,438062.41000000003,5,3,5,13,Champions
CUST_03053,172,6,73431.57,1,1,1,3,Lost
CUST_03054,89,9,267027.58,2,3,4,9,Potential Loyalists
CUST_03055,1,10,175493.69,5,3,3,11,Loyal Customers
CUST_03056,92,12,278941.93,2,4,4,10,Loyal Customers
CUST_03057,7,10,177800.21000000002,5,3,3,11,Loyal Customers
CUST_03058,6,15,150614.45,5,5,2,12,Loyal Customers
CUST_03059,42,13,107688.81,3,5,2,10,Loyal Customers
CUST_03060,16,10,439087.33,5,3,5,13,Champions
CUST_03061,54,12,192009.85,3,4,3,10,Loyal Customers
CUST_03062,97,9,201533.8,2,3,3,8,Potential Loyalists
CUST_03063,134,9,86229.43,1,3,1,5,Potential Loyalists
CUST_03064,194,9,149534.05,1,3,2,6,Potential Loyalists
CUST_03065,302,6,17140.62,1,1,1,3,Lost
CUST_03066,65,12,437771.81,3,4,5,12,Loyal Customers
CUST_03067,6,9,241972.57,5,3,4,12,Loyal Customers
CUST_03068,140,9,131608.2,1,3,2,6,Potential Loyalists
CUST_03069,22,13,342368.99999999994,4,5,5,14,Champions
CUST_03070,70,9,201918.46000000002,2,3,3,8,Potential Loyalists
CUST_03071,41,10,404426.58,3,3,5,11,Loyal Customers
